,Id,prdtypecode,PAYS_LANGUE,RATIO_LANGUE,ORIGINE_LANGUE,pays_design,Ratio_design,pays_descr,Ratio_descr,design_long,descrip_long,descr_NaN
16976,16976,2582,fr,0.99,Description,es,0.44,fr,0.99,71,160.0,False
16977,16977,1320,fr,0.99,Designation,fr,0.99,fr,0.99,97,1007.0,False
16978,16978,1180,fr,0.57,Designation,fr,0.57,,,52,,True
16979,16979,1280,en,0.99,Designation,en,0.99,fr,0.99,82,1395.0,False
16980,16980,2403,fr,0.57,Designation,fr,0.57,,,26,,True
16981,16981,2585,fr,0.99,Designation,fr,0.99,fr,0.99,49,314.0,False
16982,16982,1160,fr,0.85,Designation,fr,0.85,,,44,,True
16983,16983,2522,fr,0.99,Description,fr,0.71,fr,0.99,73,358.0,False
16984,16984,2583,fr,0.99,Designation,fr,0.99,fr,0.99,36,607.0,False
16985,16985,2220,de,0.99,Designation,de,0.99,fr,0.99,64,1423.0,False
16986,16986,10,en,0.99,Designation,en,0.99,,,32,,True
16987,16987,2403,fr,0.99,Designation,fr,0.99,,,179,,True
16988,16988,1281,en,0.99,Designation,en,0.99,en,0.99,58,621.0,False
16989,16989,2583,fr,0.99,Designation,fr,0.99,fr,0.99,102,1788.0,False
16990,16990,1160,it,0.99,Designation,it,0.99,,,44,,True
16991,16991,1280,fr,0.99,Description,de,0.57,fr,0.99,87,1609.0,False
16992,16992,2220,fr,0.99,Designation,fr,0.99,fr,0.99,100,1269.0,False
16993,16993,2583,fr,0.99,Designation,fr,0.99,fr,0.85,52,3991.0,False
16994,16994,1560,fr,0.99,Designation,fr,0.99,fr,0.99,30,708.0,False
16995,16995,1160,fr,0.85,Designation,fr,0.85,,,54,,True
16996,16996,2583,fr,0.99,Description,en,0.57,fr,0.99,37,2095.0,False
16997,16997,1160,fr,0.99,Designation,fr,0.99,,,67,,True
16998,16998,2583,fr,0.99,Designation,fr,0.99,fr,0.99,64,576.0,False
16999,16999,1160,en,0.71,Designation,en,0.71,,,36,,True
17000,17000,2522,fr,0.99,Description,de,0.85,fr,0.99,46,910.0,False
17001,17001,2705,fr,0.99,Designation,fr,0.99,fr,0.99,27,1223.0,False
17002,17002,40,en,0.99,Designation,en,0.99,,,41,,True
17003,17003,1281,fr,0.99,Designation,fr,0.99,fr,0.99,73,596.0,False
17004,17004,1320,en,0.99,Designation,en,0.99,fr,0.99,81,289.0,False
17005,17005,1301,fr,0.99,Description,fr,0.85,fr,0.99,48,348.0,False
17006,17006,1281,fr,0.99,Designation,fr,0.99,fr,0.99,98,973.0,False
17007,17007,2583,fr,0.99,Designation,fr,0.99,fr,0.99,98,1166.0,False
17008,17008,1320,de,0.85,Designation,de,0.85,,,56,,True
17009,17009,2583,en,0.99,Designation,en,0.99,fr,0.99,43,87.0,False
17010,17010,2522,fr,0.99,Description,fr,0.85,fr,0.99,120,221.0,False
17011,17011,2522,fr,0.99,Designation,fr,0.99,,,76,,True
17012,17012,1320,fr,0.99,Description,no,0.85,fr,0.99,47,199.0,False
17013,17013,2403,fr,0.57,Designation,fr,0.57,,,42,,True
17014,17014,2583,it,0.71,Designation,it,0.71,fr,0.85,62,212.0,False
17015,17015,2060,fr,0.99,Designation,fr,0.99,fr,0.99,87,854.0,False
17016,17016,2280,fr,0.99,Designation,fr,0.99,,,51,,True
17017,17017,50,fr,0.99,Designation,fr,0.99,,,84,,True
17018,17018,1320,fr,0.99,Designation,fr,0.99,fr,0.99,54,129.0,False
17019,17019,2583,fr,0.99,Description,en,0.57,fr,0.99,75,68.0,False
17020,17020,2280,en,0.99,Designation,en,0.99,,,21,,True
17021,17021,1280,fr,0.99,Description,en,0.71,fr,0.99,53,197.0,False
17022,17022,1560,fr,0.99,Description,fr,0.85,fr,0.99,95,785.0,False
17023,17023,2280,fr,0.99,Designation,fr,0.99,,,250,,True
17024,17024,2280,fr,0.99,Designation,fr,0.99,,,250,,True
17025,17025,2280,fr,0.99,Designation,fr,0.99,,,138,,True
17026,17026,2583,fr,0.99,Designation,fr,0.99,fr,0.99,78,503.0,False
17027,17027,1320,fr,0.99,Designation,fr,0.99,fr,0.99,78,566.0,False
17028,17028,2220,fr,0.99,Designation,fr,0.99,fr,0.99,78,1118.0,False
17029,17029,2522,en,0.99,Designation,en,0.99,,,109,,True
17030,17030,1920,it,0.99,Designation,it,0.99,fr,0.99,30,468.0,False
17031,17031,1280,de,0.57,Designation,de,0.57,,,58,,True
17032,17032,1302,fr,0.99,Designation,fr,0.99,fr,0.99,87,1003.0,False
17033,17033,1300,fr,0.99,Designation,fr,0.99,en,0.99,96,362.0,False
17034,17034,2583,fr,0.99,Description,fr,0.57,fr,0.99,60,444.0,False
17035,17035,40,fr,0.99,Designation,fr,0.99,,,49,,True
17036,17036,1160,it,0.99,Designation,it,0.99,,,56,,True
17037,17037,2403,fr,0.85,Designation,fr,0.85,,,46,,True
17038,17038,2705,fr,0.99,Designation,fr,0.99,fr,0.99,38,1315.0,False
17039,17039,50,en,0.99,Designation,en,0.99,fr,0.99,95,317.0,False
17040,17040,2060,fr,0.99,Designation,fr,0.99,fr,0.99,68,670.0,False
17041,17041,1920,fr,0.99,Designation,fr,0.99,fr,0.99,106,913.0,False
17042,17042,2060,fr,0.99,Description,en,0.85,fr,0.99,85,2193.0,False
17043,17043,2522,fr,0.99,Designation,fr,0.99,fr,0.99,79,201.0,False
17044,17044,2280,fr,0.99,Designation,fr,0.99,,,54,,True
17045,17045,2583,fr,0.99,Designation,fr,0.99,fr,0.99,58,242.0,False
17046,17046,2280,en,0.99,Designation,en,0.99,,,98,,True
17047,17047,1300,fr,0.99,Designation,fr,0.99,fr,0.99,113,719.0,False
17048,17048,1301,fr,0.99,Description,en,0.85,fr,0.99,49,408.0,False
17049,17049,1280,fr,0.99,Designation,fr,0.99,fr,0.99,66,457.0,False
17050,17050,2522,fr,0.99,Description,de,0.71,fr,0.99,43,904.0,False
17051,17051,1320,fr,0.85,Designation,fr,0.85,,,35,,True
17052,17052,2403,fr,0.85,Designation,fr,0.85,,,41,,True
17053,17053,1160,de,0.99,Designation,de,0.99,,,52,,True
17054,17054,2582,fr,0.99,Designation,fr,0.99,fr,0.99,154,1360.0,False
17055,17055,2705,fr,0.99,Designation,fr,0.99,,,25,,True
17056,17056,2585,fr,0.99,Designation,fr,0.99,fr,0.99,78,967.0,False
17057,17057,10,de,0.71,Designation,de,0.71,,,34,,True
17058,17058,2585,fr,0.99,Designation,fr,0.99,fr,0.99,95,620.0,False
17059,17059,2705,fr,0.57,Designation,fr,0.57,,,28,,True
17060,17060,1560,fr,0.99,Designation,fr,0.99,fr,0.99,109,1260.0,False
17061,17061,1280,fr,0.99,Designation,fr,0.99,fr,0.99,104,346.0,False
17062,17062,1560,fr,0.99,Designation,fr,0.99,fr,0.99,53,382.0,False
17063,17063,2583,en,0.99,Designation,en,0.99,fr,0.85,25,61.0,False
17064,17064,2583,en,0.85,Designation,en,0.85,,,51,,True
17065,17065,2522,fr,0.99,Description,fr,0.85,fr,0.99,141,220.0,False
17066,17066,1560,fr,0.99,Designation,fr,0.99,fr,0.99,152,212.0,False
17067,17067,2280,fr,0.85,Designation,fr,0.85,,,121,,True
17068,17068,2060,fr,0.99,Designation,fr,0.99,fr,0.99,88,490.0,False
17069,17069,2403,fr,0.99,Designation,fr,0.99,,,35,,True
17070,17070,50,en,0.85,Designation,en,0.85,,,43,,True
17071,17071,2905,fr,0.99,Description,fr,0.85,fr,0.99,76,1382.0,False
17072,17072,2060,fr,0.99,Designation,fr,0.99,fr,0.99,155,867.0,False
17073,17073,2583,fr,0.99,Description,en,0.71,fr,0.99,66,1261.0,False
17074,17074,1140,en,0.99,Designation,en,0.99,fr,0.99,64,58.0,False
17075,17075,2462,fr,0.99,Designation,fr,0.99,,,21,,True
17076,17076,1160,fr,0.99,Designation,fr,0.99,,,67,,True
17077,17077,2585,fr,0.99,Designation,fr,0.99,ca,0.57,70,253.0,False
17078,17078,1280,fr,0.99,Designation,fr,0.99,fr,0.99,43,423.0,False
17079,17079,2060,en,0.99,Description,de,0.57,en,0.99,98,751.0,False
17080,17080,2522,fr,0.99,Description,fr,0.85,fr,0.99,55,217.0,False
17081,17081,1300,fr,0.99,Designation,fr,0.99,fr,0.99,93,661.0,False
17082,17082,1300,en,0.71,Designation,en,0.71,,,64,,True
17083,17083,1140,en,0.99,Designation,en,0.99,,,42,,True
17084,17084,1280,ca,0.99,Designation,ca,0.99,fr,0.99,90,1856.0,False
17085,17085,1560,fr,0.99,Description,en,0.85,fr,0.99,120,1772.0,False
17086,17086,1140,fr,0.99,Designation,fr,0.99,,,50,,True
17087,17087,10,it,0.99,Designation,it,0.99,it,0.99,58,43.0,False
17088,17088,1281,fr,0.99,Designation,fr,0.99,,,63,,True
17089,17089,1560,en,0.99,Designation,en,0.99,en,0.99,72,565.0,False
17090,17090,2583,fr,0.99,Designation,fr,0.99,fr,0.99,56,1529.0,False
17091,17091,2462,id,0.99,Designation,id,0.99,,,20,,True
17092,17092,1300,fr,0.99,Designation,fr,0.99,fr,0.99,104,1834.0,False
17093,17093,1560,fr,0.99,Designation,fr,0.99,fr,0.99,60,984.0,False
17094,17094,2583,fr,0.99,Designation,fr,0.99,fr,0.99,46,279.0,False
17095,17095,1180,fr,0.99,Description,no,0.57,fr,0.99,37,86.0,False
17096,17096,2522,fr,0.99,Description,fr,0.57,fr,0.99,58,262.0,False
17097,17097,1320,fr,0.99,Designation,fr,0.99,fr,0.99,63,183.0,False
17098,17098,2522,fr,0.99,Description,fr,0.71,fr,0.99,63,188.0,False
17099,17099,1940,fr,0.99,Description,de,0.57,fr,0.99,37,80.0,False
17100,17100,2060,fr,0.99,Designation,fr,0.99,,,100,,True
17101,17101,2403,ca,0.71,Designation,ca,0.71,,,79,,True
17102,17102,2585,fr,0.99,Designation,fr,0.99,fr,0.99,94,2851.0,False
17103,17103,60,en,0.99,Designation,en,0.99,,,60,,True
17104,17104,1560,fr,0.99,Designation,fr,0.99,fr,0.99,106,490.0,False
17105,17105,2583,fr,0.99,Description,ro,0.57,fr,0.99,33,1325.0,False
17106,17106,2060,fr,0.99,Description,fr,0.85,fr,0.99,87,1217.0,False
17107,17107,1302,fr,0.99,Description,fr,0.85,fr,0.99,89,768.0,False
17108,17108,2585,it,0.99,Designation,it,0.99,fr,0.99,37,91.0,False
17109,17109,1300,ro,0.28,Designation,ro,0.28,,,60,,True
17110,17110,2403,fr,0.99,Designation,fr,0.99,,,41,,True
17111,17111,1140,fr,0.99,Designation,fr,0.99,,,22,,True
17112,17112,2522,fr,0.99,Description,en,0.42,fr,0.99,71,211.0,False
17113,17113,1920,fr,0.99,Designation,fr,0.99,fr,0.99,64,838.0,False
17114,17114,2522,fr,0.99,Description,ca,0.85,fr,0.99,47,1617.0,False
17115,17115,2583,fr,0.99,Designation,fr,0.99,fr,0.99,51,727.0,False
17116,17116,1300,fr,0.99,Designation,fr,0.99,,,82,,True
17117,17117,2705,fr,0.99,Designation,fr,0.99,,,27,,True
17118,17118,2060,fr,0.99,Designation,fr,0.99,fr,0.99,98,1092.0,False
17119,17119,2403,de,0.71,Designation,de,0.71,,,24,,True
17120,17120,2462,nl,0.99,Designation,nl,0.99,,,33,,True
17121,17121,1281,en,0.99,Designation,en,0.99,en,0.99,31,242.0,False
17122,17122,2583,fr,0.99,Designation,fr,0.99,fr,0.99,72,1354.0,False
17123,17123,2060,nl,0.99,Designation,nl,0.99,fr,0.99,92,457.0,False
17124,17124,1280,fr,0.99,Description,de,0.85,fr,0.99,31,166.0,False
17125,17125,2583,fr,0.99,Description,fr,0.71,fr,0.99,73,1354.0,False
17126,17126,2585,fr,0.99,Designation,fr,0.99,,,49,,True
17127,17127,1920,fr,0.99,Designation,fr,0.99,fr,0.99,77,438.0,False
17128,17128,1281,fr,0.99,Designation,fr,0.99,fr,0.99,77,541.0,False
17129,17129,1560,fr,0.99,Designation,fr,0.99,fr,0.99,119,833.0,False
17130,17130,2583,fr,0.99,Designation,fr,0.99,fr,0.99,80,1788.0,False
17131,17131,1301,hu,0.99,Designation,hu,0.99,,,51,,True
17132,17132,2522,it,0.99,Designation,it,0.99,it,0.99,42,282.0,False
17133,17133,1160,fr,0.57,Designation,fr,0.57,,,38,,True
17134,17134,1920,en,0.99,Designation,en,0.99,fr,0.99,65,383.0,False
17135,17135,2522,de,0.99,Designation,de,0.99,sv,0.99,56,52.0,False
17136,17136,2522,fr,0.99,Designation,fr,0.99,fr,0.99,41,129.0,False
17137,17137,2403,en,0.71,Designation,en,0.71,,,31,,True
17138,17138,2280,fr,0.57,Designation,fr,0.57,,,136,,True
17139,17139,2583,fr,0.99,Description,en,0.71,fr,0.99,58,1755.0,False
17140,17140,1560,en,0.99,Designation,en,0.99,en,0.99,77,294.0,False
17141,17141,2403,nl,0.85,Designation,nl,0.85,,,40,,True
17142,17142,1160,fr,0.99,Designation,fr,0.99,,,60,,True
17143,17143,2583,fr,0.99,Designation,fr,0.99,fr,0.99,106,1731.0,False
17144,17144,2462,en,0.99,Designation,en,0.99,,,39,,True
17145,17145,1302,en,0.99,Designation,en,0.99,fr,0.99,87,712.0,False
17146,17146,1281,fr,0.85,Designation,fr,0.85,,,26,,True
17147,17147,2522,fr,0.99,Designation,fr,0.99,fr,0.99,64,158.0,False
17148,17148,1560,fr,0.99,Description,en,0.85,fr,0.99,130,245.0,False
17149,17149,1300,fr,0.99,Designation,fr,0.99,fr,0.99,99,462.0,False
17150,17150,40,fr,0.99,Designation,fr,0.99,,,23,,True
17151,17151,1320,fr,0.99,Designation,fr,0.99,fr,0.99,99,1440.0,False
17152,17152,2060,fr,0.99,Description,en,0.71,fr,0.99,111,755.0,False
17153,17153,1302,fr,0.99,Designation,fr,0.99,fr,0.99,88,548.0,False
17154,17154,2220,fr,0.99,Designation,fr,0.99,fr,0.99,91,781.0,False
17155,17155,2060,en,0.99,Description,fr,0.71,en,0.99,114,652.0,False
17156,17156,2403,en,0.71,Designation,en,0.71,,,50,,True
17157,17157,2060,fr,0.99,Description,fr,0.71,fr,0.99,65,811.0,False
17158,17158,2280,fr,0.99,Designation,fr,0.99,,,69,,True
17159,17159,1281,fr,0.99,Designation,fr,0.99,,,58,,True
17160,17160,50,en,0.99,Designation,en,0.99,en,0.71,120,1214.0,False
17161,17161,10,en,0.99,Designation,en,0.99,,,27,,True
17162,17162,10,fr,0.85,Designation,fr,0.85,,,90,,True
17163,17163,1281,pl,0.99,Designation,pl,0.99,en,0.99,20,1426.0,False
17164,17164,50,de,0.85,Designation,de,0.85,,,35,,True
17165,17165,2522,fr,0.85,Designation,fr,0.85,,,67,,True
17166,17166,2060,en,0.99,Designation,en,0.99,en,0.99,84,556.0,False
17167,17167,1301,fr,0.99,Designation,fr,0.99,fr,0.99,52,86.0,False
17168,17168,2403,fr,0.99,Designation,fr,0.99,,,105,,True
17169,17169,2522,fr,0.99,Designation,fr,0.99,,,80,,True
17170,17170,1300,fr,0.99,Designation,fr,0.99,,,103,,True
17171,17171,2583,fr,0.99,Description,fr,0.85,fr,0.99,74,1235.0,False
17172,17172,2583,fr,0.99,Designation,fr,0.99,fr,0.99,72,1011.0,False
17173,17173,1160,fr,0.99,Designation,fr,0.99,,,70,,True
17174,17174,2705,fr,0.99,Designation,fr,0.99,fr,0.99,43,741.0,False
17175,17175,2060,fr,0.99,Description,en,0.57,fr,0.99,99,992.0,False
17176,17176,2705,fr,0.99,Designation,fr,0.99,,,27,,True
17177,17177,2060,fr,0.99,Description,fr,0.85,fr,0.99,51,2453.0,False
17178,17178,2583,fr,0.99,Designation,fr,0.99,fr,0.99,36,1564.0,False
17179,17179,2705,fr,0.99,Designation,fr,0.99,fr,0.99,42,757.0,False
17180,17180,2583,fr,0.99,Description,de,0.57,fr,0.99,40,690.0,False
17181,17181,1160,et,0.57,Designation,et,0.57,,,21,,True
17182,17182,2583,fr,0.99,Designation,fr,0.99,fr,0.99,94,445.0,False
17183,17183,1560,fr,0.99,Designation,fr,0.99,fr,0.99,149,2749.0,False
17184,17184,1140,fr,0.99,Description,en,0.85,fr,0.99,30,240.0,False
17185,17185,2462,pt,0.99,Designation,pt,0.99,,,53,,True
17186,17186,1280,fr,0.99,Description,fr,0.85,fr,0.99,101,568.0,False
17187,17187,1560,fr,0.99,Description,en,0.71,fr,0.99,59,925.0,False
17188,17188,2522,en,0.99,Designation,en,0.99,fr,0.99,56,223.0,False
17189,17189,2705,fr,0.99,Designation,fr,0.99,fr,0.99,69,952.0,False
17190,17190,2522,fr,0.99,Designation,fr,0.99,,,55,,True
17191,17191,1280,fr,0.99,Designation,fr,0.99,fr,0.99,97,470.0,False
17192,17192,1920,en,0.99,Description,en,0.57,en,0.99,120,751.0,False
17193,17193,1160,en,0.99,Designation,en,0.99,,,66,,True
17194,17194,2583,en,0.85,Designation,en,0.85,fr,0.85,24,127.0,False
17195,17195,2403,fr,0.99,Designation,fr,0.99,,,28,,True
17196,17196,1280,fr,0.99,Description,fr,0.85,fr,0.99,91,963.0,False
17197,17197,2583,fr,0.99,Designation,fr,0.99,fr,0.99,59,74.0,False
17198,17198,1920,fr,0.99,Designation,fr,0.99,fr,0.99,79,707.0,False
17199,17199,1920,fr,0.99,Description,en,0.42,fr,0.99,65,147.0,False
17200,17200,1560,fr,0.99,Description,nl,0.71,fr,0.99,104,505.0,False
17201,17201,2522,fr,0.99,Designation,fr,0.99,,,153,,True
17202,17202,1140,en,0.57,Designation,en,0.57,,,63,,True
17203,17203,1940,ro,0.99,Designation,ro,0.99,pt,0.71,23,28.0,False
17204,17204,2060,fr,0.99,Description,nl,0.71,fr,0.99,86,952.0,False
17205,17205,2522,fr,0.99,Designation,fr,0.99,fr,0.99,64,158.0,False
17206,17206,1280,de,0.85,Designation,de,0.85,,,79,,True
17207,17207,1300,fr,0.99,Designation,fr,0.99,fr,0.99,88,2304.0,False
17208,17208,1160,en,0.57,Designation,en,0.57,,,74,,True
17209,17209,2583,fr,0.99,Description,fr,0.42,fr,0.99,68,24.0,False
17210,17210,1280,de,0.57,Designation,de,0.57,,,61,,True
17211,17211,1140,sv,0.99,Designation,sv,0.99,fr,0.99,52,370.0,False
17212,17212,2905,fr,0.99,Description,fr,0.85,fr,0.99,76,5907.0,False
17213,17213,1920,fr,0.99,Description,fr,0.85,fr,0.99,81,81.0,False
17214,17214,1280,fr,0.99,Designation,fr,0.99,fr,0.99,107,859.0,False
17215,17215,1920,fr,0.99,Description,en,0.57,fr,0.99,54,859.0,False
17216,17216,1160,fr,0.85,Designation,fr,0.85,,,65,,True
17217,17217,1281,fr,0.85,Designation,fr,0.85,,,35,,True
17218,17218,2582,en,0.99,Description,en,0.71,en,0.99,66,515.0,False
17219,17219,2060,fr,0.99,Designation,fr,0.99,fr,0.99,58,637.0,False
17220,17220,2280,en,0.99,Designation,en,0.99,,,100,,True
17221,17221,50,fr,0.99,Description,en,0.85,fr,0.99,53,914.0,False
17222,17222,10,fr,0.99,Designation,fr,0.99,,,22,,True
17223,17223,2060,fr,0.99,Description,en,0.85,fr,0.99,77,2352.0,False
17224,17224,1280,fr,0.99,Designation,fr,0.99,fr,0.99,73,1228.0,False
17225,17225,2583,en,0.99,Designation,en,0.99,fr,0.99,49,1894.0,False
17226,17226,2522,fr,0.99,Designation,fr,0.99,,,132,,True
17227,17227,1320,de,0.99,Designation,de,0.99,de,0.99,40,40.0,False
17228,17228,2403,fr,0.99,Designation,fr,0.99,,,24,,True
17229,17229,40,en,0.57,Designation,en,0.57,,,25,,True
17230,17230,1320,fr,0.99,Description,de,0.85,fr,0.99,43,219.0,False
17231,17231,1302,fr,0.99,Designation,fr,0.99,fr,0.99,69,2476.0,False
17232,17232,2280,fr,0.85,Designation,fr,0.85,,,250,,True
17233,17233,2060,fr,0.99,Designation,fr,0.99,fr,0.99,105,1964.0,False
17234,17234,1320,fr,0.99,Description,ca,0.71,fr,0.99,81,2606.0,False
17235,17235,1140,tl,0.99,Designation,tl,0.99,,,48,,True
17236,17236,1160,fr,0.99,Designation,fr,0.99,fr,0.42,61,61.0,False
17237,17237,1160,en,0.85,Designation,en,0.85,,,28,,True
17238,17238,1140,fr,0.99,Description,en,0.85,fr,0.99,83,63.0,False
17239,17239,2583,fr,0.99,Description,fr,0.85,fr,0.99,56,298.0,False
17240,17240,1280,fr,0.99,Description,fr,0.85,fr,0.99,86,782.0,False
17241,17241,40,fr,0.71,Designation,fr,0.71,,,55,,True
17242,17242,10,fr,0.99,Designation,fr,0.99,,,26,,True
17243,17243,1280,fr,0.99,Description,fr,0.85,fr,0.99,78,1002.0,False
17244,17244,2522,fr,0.99,Designation,fr,0.99,fr,0.99,55,145.0,False
17245,17245,40,en,0.99,Designation,en,0.99,fr,0.99,56,292.0,False
17246,17246,2583,ca,0.99,Designation,ca,0.99,fr,0.99,45,147.0,False
17247,17247,1560,en,0.99,Designation,en,0.99,en,0.99,45,429.0,False
17248,17248,2583,fr,0.99,Designation,fr,0.99,fr,0.99,82,1824.0,False
17249,17249,2583,fr,0.99,Description,en,0.71,fr,0.99,35,340.0,False
17250,17250,1320,pt,0.57,Designation,pt,0.57,,,35,,True
17251,17251,1560,en,0.99,Designation,en,0.99,en,0.99,80,413.0,False
17252,17252,1302,fr,0.99,Designation,fr,0.99,fr,0.99,84,538.0,False
17253,17253,1160,de,0.99,Designation,de,0.99,,,39,,True
17254,17254,1300,en,0.99,Description,en,0.57,en,0.99,107,506.0,False
17255,17255,2522,fr,0.99,Designation,fr,0.99,fr,0.99,51,35.0,False
17256,17256,2905,fr,0.99,Description,fr,0.85,fr,0.99,53,673.0,False
17257,17257,2060,fr,0.99,Description,en,0.85,fr,0.99,33,119.0,False
17258,17258,1140,en,0.71,Designation,en,0.71,,,44,,True
17259,17259,1302,et,0.99,Designation,et,0.99,fr,0.99,31,254.0,False
17260,17260,40,en,0.99,Designation,en,0.99,fr,0.99,79,292.0,False
17261,17261,1140,en,0.57,Designation,en,0.57,en,0.85,51,99.0,False
17262,17262,1300,fr,0.99,Description,fr,0.85,fr,0.99,98,3073.0,False
17263,17263,1280,fr,0.99,Description,fr,0.71,fr,0.99,56,291.0,False
17264,17264,2583,fr,0.85,Designation,fr,0.85,,,58,,True
17265,17265,1280,fr,0.99,Designation,fr,0.99,fr,0.99,60,231.0,False
17266,17266,1560,fr,0.99,Description,fr,0.71,fr,0.99,99,2640.0,False
17267,17267,1940,de,0.99,Designation,de,0.99,fr,0.99,30,284.0,False
17268,17268,1300,en,0.99,Description,fr,0.85,en,0.99,120,403.0,False
17269,17269,1180,fr,0.71,Designation,fr,0.71,,,143,,True
17270,17270,2583,fr,0.99,Description,fr,0.85,fr,0.99,51,982.0,False
17271,17271,2583,fr,0.99,Designation,fr,0.99,fr,0.99,67,1574.0,False
17272,17272,1301,fr,0.99,Designation,fr,0.99,fr,0.99,61,429.0,False
17273,17273,1281,en,0.99,Designation,en,0.99,en,0.99,50,619.0,False
17274,17274,1140,fr,0.99,Description,de,0.71,fr,0.99,57,153.0,False
17275,17275,1140,nl,0.99,Designation,nl,0.99,,,31,,True
17276,17276,1280,fr,0.99,Description,fr,0.85,fr,0.99,71,961.0,False
17277,17277,2583,fr,0.99,Designation,fr,0.99,fr,0.99,104,1485.0,False
17278,17278,2522,fr,0.99,Designation,fr,0.99,fr,0.99,124,1000.0,False
17279,17279,2060,fr,0.99,Description,fr,0.85,fr,0.99,98,363.0,False
17280,17280,1280,fr,0.99,Designation,fr,0.99,,,40,,True
17281,17281,1560,fr,0.99,Designation,fr,0.99,fr,0.99,121,1023.0,False
17282,17282,1300,fr,0.99,Designation,fr,0.99,,,84,,True
17283,17283,2705,en,0.99,Designation,en,0.99,en,0.99,66,1052.0,False
17284,17284,2583,fr,0.99,Designation,fr,0.99,fr,0.99,63,324.0,False
17285,17285,50,fr,0.99,Description,fr,0.85,fr,0.99,114,341.0,False
17286,17286,2583,fr,0.99,Designation,fr,0.99,fr,0.99,52,313.0,False
17287,17287,2280,fr,0.99,Designation,fr,0.99,,,188,,True
17288,17288,1280,fr,0.99,Designation,fr,0.99,fr,0.99,105,832.0,False
17289,17289,1160,en,0.85,Designation,en,0.85,fr,0.42,74,86.0,False
17290,17290,2583,fr,0.99,Description,fr,0.85,fr,0.99,46,827.0,False
17291,17291,1920,fr,0.99,Description,fr,0.85,fr,0.99,85,1445.0,False
17292,17292,1280,fr,0.99,Description,fr,0.85,fr,0.99,54,86.0,False
17293,17293,2582,de,0.99,Designation,de,0.99,fr,0.99,69,2930.0,False
17294,17294,1560,fr,0.99,Designation,fr,0.99,fr,0.99,87,649.0,False
17295,17295,2583,fr,0.99,Description,fr,0.85,fr,0.99,71,2122.0,False
17296,17296,40,fr,0.99,Description,de,0.71,fr,0.99,63,292.0,False
17297,17297,1302,fr,0.99,Designation,fr,0.99,fr,0.99,94,790.0,False
17298,17298,2583,fr,0.99,Description,en,0.57,fr,0.99,90,1679.0,False
17299,17299,2583,fr,0.99,Description,en,0.8,fr,0.99,33,54.0,False
17300,17300,2583,fr,0.99,Description,fr,0.71,fr,0.99,42,871.0,False
17301,17301,50,fr,0.99,Description,en,0.71,fr,0.99,34,41.0,False
17302,17302,1920,fr,0.99,Designation,fr,0.99,fr,0.99,28,684.0,False
17303,17303,1302,fr,0.99,Designation,fr,0.99,fr,0.99,105,1047.0,False
17304,17304,2585,fr,0.99,Designation,fr,0.99,fr,0.99,100,518.0,False
17305,17305,1140,en,0.99,Designation,en,0.99,fr,0.99,38,443.0,False
17306,17306,2583,fr,0.99,Designation,fr,0.99,fr,0.99,37,1941.0,False
